"","person_id","year.x","perf_a.x","perf_b.x","perf_c.x","status.x","avg_absences.x","id_s_fr.x","age.x","female.x","year.y","perf_a.y","perf_b.y","perf_c.y","status.y","avg_absences.y","id_s_fr.y","age.y","female.y","year.x.x","perf_a.x.x","perf_b.x.x","perf_c.x.x","status.x.x","avg_absences.x.x","id_s_fr.x.x","age.x.x","female.x.x","year.y.y","perf_a.y.y","perf_b.y.y","perf_c.y.y","status.y.y","avg_absences.y.y","id_s_fr.y.y","age.y.y","female.y.y","year.x.x.x","perf_a.x.x.x","perf_b.x.x.x","perf_c.x.x.x","status.x.x.x","avg_absences.x.x.x","id_s_fr.x.x.x","age.x.x.x","female.x.x.x","year.y.y.y","perf_a.y.y.y","perf_b.y.y.y","perf_c.y.y.y","status.y.y.y","avg_absences.y.y.y","id_s_fr.y.y.y","age.y.y.y","female.y.y.y","year","perf_a","perf_b","perf_c","status","avg_absences","id_s_fr","age","female"
"4048",128664,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.4045038,NA,NA,NA,2015,NA,NA,-1.9945107,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4049",128665,2012,NA,NA,NA,"",8.3038731,3000010179,21,1,2013,NA,NA,NA,"",8.0741777,3000010179,22,1,2014,NA,NA,NA,"Active",8.6492233,3000010179,23,1,2015,-0.881573204,1.353223521,-0.10507666,"Active",1.1972924,3000010179,24,1,2016,-0.074702158,-0.035272774,0.026451671,"Active",0.92496449,NA,NA,NA,2017,0.771378293,NA,0.53661233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4050",128666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.4829721,3000010179,35,0,2015,-1.609597669,NA,-1.2574036,"Active",1.2578746,3000010179,36,0,2016,-1.054196322,NA,-0.74171454,"Active",0.96276617,NA,NA,NA,2017,-0.197287048,NA,0.2835224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4051",128671,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.6925812,NA,NA,NA,2015,-1.510932857,NA,-0.80881256,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4052",128676,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.3344889,3000010209,38,1,2015,-2.964012269,-0.053898547,-2.0948639,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4053",128677,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.4024057,NA,NA,NA,2015,-1.957558581,NA,-1.7204773,"Active",1.4608957,NA,NA,NA,2016,-0.350029937,NA,-0.35002995,"Active",0.001310185,NA,NA,NA,2017,0.096303707,NA,0.096303709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4054",128685,2012,NA,NA,NA,"",8.5507603,NA,NA,NA,2013,NA,NA,NA,"",7.9747195,NA,NA,NA,2014,NA,NA,NA,"Active",8.7350683,NA,NA,NA,2015,-3.328715977,NA,-2.3529966,"Active",1.4571704,NA,NA,NA,2016,-1.524588423,NA,-1.5245885,"Active",0.76352614,NA,NA,NA,2017,-1.786587525,NA,-1.7865875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4055",128686,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.6336231,NA,NA,NA,2015,-1.157428247,NA,-0.4952822,"Active",1.9026928,NA,NA,NA,2016,-2.205733468,NA,-1.5841267,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4056",128687,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",9.0064631,3000010260,24,1,2015,-0.291721955,-0.362238974,-0.66771024,"Active",1.5185393,3000010260,25,1,2016,0.044185102,0.286805049,-0.12123061,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4057",128688,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.370986,3000010309,30,0,2015,0.981248406,NA,0.20140049,"Active",1.3029711,3000010309,31,0,2016,0.902588583,NA,0.54685503,"Active",0.44693896,NA,NA,NA,2017,0.939856792,NA,0.69496411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4058",128693,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.9219141,3000010309,35,0,2015,0.087719426,NA,-0.32311767,"Active",1.3040673,3000010309,36,0,2016,0.213470228,NA,0.19132447,"Active",0.26011443,NA,NA,NA,2017,-0.055569786,NA,-0.5634461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4059",128694,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",9.0157547,3000010170,25,1,2015,-1.13565356,-1.715735222,-1.178496,"Active",2.0220575,3000010170,26,1,2016,-0.022700597,-1.175880352,-0.7923876,"Active",0.48667216,NA,NA,NA,2017,0.650046903,NA,0.10049734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4060",128695,2012,NA,NA,NA,"",8.7858429,3000010170,22,1,2013,NA,NA,NA,"",8.8806953,3000010170,23,1,2014,NA,NA,NA,"Active",8.1211824,3000010170,24,1,2015,-0.158399468,NA,-0.15839948,"Active",1.7271025,3000010170,25,1,2016,0.303187,NA,0.30318698,"Active",0.4266094,NA,NA,NA,2017,0.687651963,NA,0.68765199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4061",128718,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.9909277,3000010170,24,1,2015,-0.346163761,NA,-0.015003265,"Active",1.4453063,3000010170,25,1,2016,0.486053249,-0.18095085,0.43503156,"Active",0.74015152,NA,NA,NA,2017,1.361824993,NA,1.328635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4062",128743,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.7431574,NA,40,0,2015,-0.506857494,-0.058658825,-0.20913063,"Active",1.432407,3000010190,41,0,2016,-0.574617211,NA,-0.57461721,"Active",0.10925665,NA,NA,NA,2017,-0.073157779,NA,-0.1197947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4063",128744,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.3556089,3000010260,36,1,2015,-1.513330583,-1.364044717,-1.1966577,"Active",1.7726654,3000010260,37,1,2016,-1.606637477,-0.242032287,-0.98293948,"Active",0.23459865,NA,NA,NA,2017,-1.318819001,NA,-1.120489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4064",128791,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.5311618,3000010289,28,1,2016,-0.382919809,-0.665637909,-0.42654553,"Active",0.68184215,NA,NA,NA,2017,-1.015663206,NA,-1.0156633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4065",128811,2012,NA,NA,NA,"",8.6802807,3000010309,41,0,2013,NA,NA,NA,"Active",8.3825712,3000010309,42,0,2014,-2.780291754,NA,-0.79305023,"",8.9623003,3000010309,43,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4066",128833,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,"Active",8.0439682,NA,NA,NA,2014,-3.652840424,NA,-1.2019929,"Active",8.638484,NA,NA,NA,2015,-0.20511606,NA,-0.058032047,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4067",128840,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,"Active",8.7108221,3000010170,27,1,2014,-0.157183679,NA,-0.27323604,"Active",8.1005058,3000010170,28,1,2015,-0.062883428,-0.296022635,-0.4541091,"Active",1.3600808,3000010170,29,1,2016,1.262984906,-0.453857198,0.62746811,"Active",0.23900189,NA,NA,NA,2017,4.91932404,NA,-1.0960363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4068",128917,2012,NA,NA,NA,"Active",8.0457792,3000010260,24,1,2013,-0.62313826,1.037667745,0.40539253,"",8.6608515,3000010260,25,1,2014,NA,NA,NA,"",8.4951124,3000010260,26,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4069",128918,2012,NA,NA,NA,"Active",8.3066101,3000010260,23,1,2013,-0.203654774,NA,0.043252911,"Active",8.7108469,3000010260,24,1,2014,-0.624248928,0.393482523,-0.54294091,"Active",8.5111217,3000010260,25,1,2015,0.914959123,NA,0.77591515,"Active",1.1867213,3000010260,26,1,2016,-0.668786484,-1.788234559,-0.75587583,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070",128933,2012,NA,NA,NA,"",8.7960072,3000010260,33,0,2013,NA,NA,NA,"",8.7657499,3000010260,34,0,2014,-1.077778669,0.257137968,-0.2549884,"Active",8.1693525,3000010260,35,0,2015,0.046749958,-0.488946279,-0.22851336,"Active",1.2450453,3000010260,36,0,2016,-0.837845023,-2.406191704,-0.95566225,"Active",0.84708738,NA,NA,NA,2017,-0.795225203,NA,-0.8127315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4071",128940,2012,NA,NA,NA,"Active",8.4164925,NA,NA,NA,2013,-1.89401487,NA,-1.894015,"Active",8.6950617,NA,NA,NA,2014,-1.214261535,NA,-0.35829997,"",8.5497007,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4072",128941,2012,NA,NA,NA,"Active",8.1302099,3000010363,24,0,2013,-3.785432418,-2.150556571,-2.7366927,"",8.1923895,3000010363,25,0,2014,NA,NA,NA,"",8.937911,3000010363,26,0,2015,-2.906403817,NA,-1.0348387,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4073",128942,2012,NA,NA,NA,"Active",8.730752,3000010175,44,1,2013,-1.798852894,NA,-1.7988529,"",8.3060503,3000010175,45,1,2014,NA,NA,NA,"Active",8.3772421,3000010175,46,1,2015,-1.328384288,NA,-0.97129011,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4074",128989,2012,NA,NA,NA,"Active",8.7593231,NA,NA,NA,2013,0.279710336,NA,0.27971032,"Active",8.0256948,NA,NA,NA,2014,-0.211543554,0.41910025,-0.67193985,"Active",8.7914238,NA,NA,NA,2015,0.835024864,NA,0.57545078,"Active",1.4594898,NA,NA,NA,2016,0.233372276,NA,0.37944141,"Active",0.38851687,NA,NA,NA,2017,0.54187898,NA,1.0118434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4075",128990,2012,NA,NA,NA,"Active",8.1095943,3000010170,26,1,2013,-0.328242927,NA,-0.32824293,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4076",128991,2012,NA,NA,NA,"Active",8.4609003,3000010170,28,1,2013,0.37150574,-0.050306824,0.38079381,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4077",129016,2012,NA,NA,NA,"Active",8.7634659,3000010368,38,0,2013,-0.098515769,NA,-0.098515764,"",8.7730627,3000010368,40,0,2014,NA,NA,NA,"",8.2000542,3000010368,40,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4078",129105,2012,NA,NA,NA,"",8.5592804,NA,NA,NA,2013,NA,NA,NA,"",8.6327696,NA,NA,NA,2014,NA,NA,NA,"Active",8.3814383,NA,NA,NA,2015,0.915792672,NA,0.83361131,"Active",1.5225356,NA,NA,NA,2016,0.48071101,NA,-0.021994166,"Active",0.77162749,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4079",129110,2012,NA,NA,NA,"Active",8.5693855,3000010170,36,0,2013,0.796795336,NA,0.79679537,"Active",8.4277153,3000010170,37,0,2014,0.045497647,NA,1.1397566,"",8.3512506,NA,38,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4080",129155,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.544338,NA,38,0,2016,-0.273479132,NA,-0.27347913,"Active",0.30352387,NA,NA,NA,2017,-0.774490215,NA,-0.77449024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4081",129169,2012,NA,NA,NA,"Active",8.300106,NA,NA,NA,2013,-0.395872228,NA,-0.39587224,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4082",129395,2012,NA,NA,NA,"Active",8.4838448,NA,NA,NA,2013,0.958614643,NA,0.95861465,"Active",8.7109289,NA,NA,NA,2014,0.035951277,NA,0.46623865,"Active",8.9434805,NA,NA,NA,2015,0.461742739,NA,0.57182854,"Active",1.3033421,NA,NA,NA,2016,NA,NA,NA,"Active",0.10524752,NA,NA,NA,2017,0.874279942,NA,0.80219704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083",129958,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.984435543,NA,-0.98443556,"",8.0878963,NA,NA,NA,2015,-0.707019874,NA,-0.70701987,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,-1.791198644,NA,-1.7911986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4084",129959,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.804525684,NA,-0.80452567,"",8.6273146,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4085",129969,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.782876081,NA,-0.78287613,"",8.7803278,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4086",129979,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.930285678,NA,-0.93028569,"",8.4026995,NA,NA,NA,2015,0.319916321,NA,0.31991631,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4087",129980,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.824340738,NA,-0.8243407,"",8.7279549,NA,NA,NA,2015,1.035198695,NA,1.0351987,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088",129989,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"",1.3149508,NA,NA,NA,2016,-2.178089307,NA,-2.1780894,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089",130010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.294616034,NA,-0.29461601,"",8.1324387,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4090",130012,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.649171828,NA,-0.64917183,NA,NA,NA,NA,NA,2015,0.703950619,NA,0.70395058,"",1.9593644,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4091",130013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,-0.372058421,NA,-0.37205842,"",2.0311718,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092",130039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,-0.154867147,NA,-0.15486716,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4093",130044,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-1.484519646,NA,-1.4845196,"",8.790266,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4094",130045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.160042405,NA,-0.16004241,"",8.05762,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4095",130062,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"",8.176343,NA,NA,NA,2015,-1.408527189,NA,-1.4085271,"",2.047446,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096",130064,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-1.248120501,NA,-1.2481204,"",8.8851213,NA,NA,NA,2015,-0.834516424,NA,-0.83451641,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4097",130075,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"",8.5245104,NA,NA,NA,2015,0.669023299,NA,0.66902328,"",1.7154267,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098",130076,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.44509915,NA,NA,NA,2017,-0.920377009,NA,-0.68140531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4099",130077,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.39604425,NA,NA,NA,2017,-1.992454557,NA,-1.9924546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100",130083,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-1.134967139,NA,-1.1349672,"",8.914669,NA,NA,NA,2015,-0.872388453,NA,-0.87238848,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,-0.247675103,NA,-0.24767511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4101",130175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"",1.725122,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,-0.467151856,NA,-0.46715188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4102",130217,2012,NA,NA,NA,"",8.5609312,NA,NA,NA,2013,NA,NA,NA,"",8.1848154,NA,NA,NA,2014,-1.859591802,NA,-1.8595917,"",8.7066736,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4103",130230,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"",8.7324543,NA,NA,NA,2015,1.797532123,NA,1.7975322,"",1.1274083,NA,NA,NA,2016,-0.092574741,NA,-0.092574738,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104",130240,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-0.612450856,NA,-0.61245084,"",8.9700136,NA,NA,NA,2015,-0.906932521,NA,-0.90693253,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4105",130241,2012,NA,NA,NA,"",8.722393,NA,NA,NA,2013,NA,-1.427656685,-1.4276568,"",8.8608952,NA,NA,NA,2014,NA,NA,NA,"",8.3391171,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106",130244,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"",8.746171,NA,NA,NA,2015,NA,-0.271704551,-0.014300831,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4107",130258,2012,NA,NA,NA,"",8.5296001,NA,NA,NA,2013,-2.486864733,NA,-2.4868646,"",8.7032337,NA,NA,NA,2014,NA,NA,NA,"",8.1051331,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4108",130266,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,-1.51170312,NA,-1.5117031,NA,NA,NA,NA,NA,2015,-2.384670836,NA,-2.3846707,"",2.0446975,NA,NA,NA,2016,-1.654738787,NA,-1.6547387,NA,NA,NA,NA,NA,2017,-2.21225351,NA,-2.2122533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
