person_id,year,perf_a,perf_b
85814,2017,0.83254564,
85851,2013,,
85851,2014,,
85851,2015,,
85851,2016,-1.162269593,
85851,2017,-1.350193008,
85856,2013,0.428691474,
85856,2014,0.259908107,
85856,2015,0.963324939,
85856,2016,0.953055328,
85856,2017,2.606662733,
85862,2013,0.605960332,
85862,2014,0.717231898,
85862,2015,1.057252185,
85862,2016,0.574703355,
85862,2017,0.681801324,
85879,2013,0.435492276,
85879,2014,,
85879,2015,,
85879,2016,,
85879,2017,,
85888,2013,,
85888,2014,,
85888,2015,,
85888,2016,-6.539238155,
85888,2017,,
85924,2013,1.066663435,1.079461397
85924,2014,0.380900015,0.368440742
85924,2015,1.4569355,
85924,2016,,
85924,2017,,
85972,2013,,
85972,2014,,
85972,2015,-0.87928069,
85972,2016,,
85972,2017,,
86014,2013,-0.652509053,
86014,2014,-0.176298814,
86014,2015,-0.293752077,
86014,2016,-0.78514466,
86014,2017,-1.520675154,
86122,2013,,
86122,2014,,
86122,2015,-1.538233432,
86122,2016,,
86122,2017,,
86147,2013,0.119170176,
86147,2014,-0.353003766,
86147,2015,-0.289924329,
86147,2016,-0.440286589,
86147,2017,0.043012384,
86162,2013,0.34079336,
86162,2014,,
86162,2015,0.877159864,
86162,2016,0.660794847,
86162,2017,2.756214932,
86207,2013,,
86207,2014,,
86207,2015,,
86207,2016,-0.588731182,
86207,2017,-0.228176447,
86211,2013,-3.362400702,
86211,2014,,-0.072338576
86211,2015,,
86211,2016,,
86211,2017,,
86249,2013,-0.180784303,-0.624346913
86249,2014,0.037593283,-0.850124317
86249,2015,0.003288621,2.043382113
86249,2016,0.818265832,
86249,2017,0.065307554,
86279,2013,,
86279,2014,,
86279,2015,-0.249882616,
86279,2016,,
86279,2017,,
86295,2013,-0.067398701,1.672742742
86295,2014,-0.178000777,2.077230749
86295,2015,0.693070336,1.685399403
86295,2016,1.020474117,1.321471795
86295,2017,1.452190958,
86652,2013,,
86652,2014,,
86652,2015,,
86652,2016,-1.637430278,
86652,2017,0.511395432,
86707,2013,0.054615945,
86707,2014,,
86707,2015,,
86707,2016,,
86707,2017,,
86765,2013,0.37019062,
86765,2014,0.038257259,
86765,2015,0.329594433,
86765,2016,0.400165182,
86765,2017,-0.505233387,
86927,2013,-0.77687823,0.607957535
86927,2014,-1.211162955,-0.215084612
86927,2015,-0.348489734,1.274635074
86927,2016,-0.618068838,0.098683042
86927,2017,1.330672178,
87082,2013,0.484814095,
87082,2014,0.407311379,
87082,2015,0.561351845,
87082,2016,0.66095213,
87082,2017,0.498675203,
87125,2013,0.636170188,
87125,2014,1.235845754,
87125,2015,0.264452044,
87125,2016,0.339454038,
87125,2017,-0.166011545,
87189,2013,-0.030945413,-0.858865509
87189,2014,-0.184756036,-0.982455886
87189,2015,-0.49330876,-2.31139714
87189,2016,0.06676982,-0.8892217
87189,2017,-0.784410118,
87259,2013,,
87259,2014,,
87259,2015,0.202053102,
87259,2016,-0.546967229,
87259,2017,,
87286,2013,,
87286,2014,,
87286,2015,,
87286,2016,-0.575662351,0.042736031
87286,2017,,
87395,2013,,
87395,2014,,
87395,2015,-0.856069429,
87395,2016,-0.108496379,
87395,2017,-0.331778604,
87473,2013,0.454499089,0.464863883
87473,2014,,0.266458349
87473,2015,,
87473,2016,,
87473,2017,,
87601,2013,-1.56896724,
87601,2014,-1.002773993,
87601,2015,-0.518794152,
87601,2016,3.281453821,
87601,2017,3.60782335,
87634,2013,0.277215961,
87634,2014,0.884270472,1.555321894
87634,2015,0.833254082,0.378898868
87634,2016,,
87634,2017,1.182719709,
87742,2013,-0.46196521,
87742,2014,,
87742,2015,,
87742,2016,,
87742,2017,,
87799,2013,-0.55616602,
87799,2014,-0.711346898,
87799,2015,0.158261501,
87799,2016,0.663904074,
87799,2017,0.838409196,
87933,2013,0.371911476,
87933,2014,0.190909811,
87933,2015,0.479263234,
87933,2016,0.175152261,
87933,2017,,
87936,2013,,
87936,2014,,
87936,2015,,
87936,2016,,
87936,2017,,
87992,2013,0.063872599,-0.746818747
87992,2014,0.265201604,0.381318043
87992,2015,,
87992,2016,,
87992,2017,,
88064,2013,0.139025437,0.1351968
88064,2014,-0.51014798,0.893112717
88064,2015,,
88064,2016,,
88064,2017,,
88089,2013,-0.131440411,
88089,2014,-0.192646138,
88089,2015,0.396029892,
88089,2016,0.65531309,
88089,2017,,
88119,2013,0.774801468,
88119,2014,0.456520752,
88119,2015,0.79091642,
88119,2016,0.016816096,
88119,2017,1.399135508,
88162,2013,-0.222886959,
88162,2014,0.161015338,
88162,2015,-0.626116958,
88162,2016,1.671050221,
88162,2017,,
88175,2013,0.708826563,
88175,2014,0.298108042,
88175,2015,0.42207092,
88175,2016,-0.44811165,
88175,2017,-1.239132059,
88188,2013,,
88188,2014,,
88188,2015,-1.114764264,0.147100556
88188,2016,0.527437636,
88188,2017,0.324929576,
88261,2013,-0.336603836,-2.003148431
88261,2014,-1.012644677,-0.653283557
88261,2015,-0.456759379,-0.974788885
88261,2016,0.22046843,-0.233078325
88261,2017,0.046395082,
88276,2013,-0.692780004,
88276,2014,-0.875837472,
88276,2015,1.310960484,
88276,2016,0.445601163,
88276,2017,,
88364,2013,0.298474449,
88364,2014,-0.232556338,
88364,2015,1.079795157,
88364,2016,0.297950263,
88364,2017,0.175113506,
88400,2013,,
88400,2014,,
88400,2015,,
88400,2016,,
88400,2017,-0.514448627,
88459,2013,,
88459,2014,,
88459,2015,,
88459,2016,-0.246139108,
88459,2017,-0.685311358,
88467,2013,,
88467,2014,,
88467,2015,-1.76999765,
88467,2016,-1.144763843,
88467,2017,-0.174888083,
88475,2013,-1.185614374,
88475,2014,-0.146005262,
88475,2015,0.049555298,
88475,2016,0.060142211,
88475,2017,,
88480,2013,,
88480,2014,,
88480,2015,,
88480,2016,-0.687546985,
88480,2017,,
88515,2013,-0.17450517,
88515,2014,0.132566449,
88515,2015,0.936823182,
88515,2016,1.253579675,
88515,2017,1.159215068,
88542,2013,,
88542,2014,,
88542,2015,,
88542,2016,,
88542,2017,-1.77474626,
88579,2013,0.615833346,
88579,2014,0.766104719,
88579,2015,0.425148703,
88579,2016,0.141128845,
88579,2017,-0.007754606,
88690,2013,,
88690,2014,,
88690,2015,,
88690,2016,,
88690,2017,-1.627027105,
88692,2013,1.221163815,
88692,2014,0.045825626,
88692,2015,0.331604709,
88692,2016,0.370944185,
88692,2017,0.921395298,
88715,2013,0.104584419,-0.204459006
88715,2014,-1.040341125,-0.773270954
88715,2015,-0.737500835,-0.694276712
88715,2016,-0.694608184,-0.966332694
88715,2017,-0.942222852,
88743,2013,,
88743,2014,,
88743,2015,,
88743,2016,,
88743,2017,,
88797,2013,-0.087330712,
88797,2014,0.537592719,
88797,2015,0.728604688,
88797,2016,1.455323811,
88797,2017,0.900108382,
88874,2013,,
88874,2014,0.129163729,
88874,2015,,
88874,2016,,
88874,2017,,
88904,2013,,
88904,2014,,
88904,2015,,
88904,2016,,
88904,2017,-0.530481674,
89034,2013,0.449833867,
89034,2014,0.424407912,
89034,2015,0.517016885,
89034,2016,0.61001396,
89034,2017,0.412275162,
89042,2013,,
89042,2014,,
89042,2015,0.126031321,
89042,2016,0.742982752,
89042,2017,0.808816733,
89100,2013,,
89100,2014,,
89100,2015,,
89100,2016,,
89100,2017,-0.022437339,
89155,2013,0.870037436,
89155,2014,1.028305176,
89155,2015,0.594804297,
89155,2016,0.515499439,
89155,2017,0.425300348,
89188,2013,,
89188,2014,,
89188,2015,-0.898779083,
89188,2016,,
89188,2017,,
89235,2013,-1.204396692,-0.215813819
89235,2014,-3.404687452,
89235,2015,,
89235,2016,,
89235,2017,,
89303,2013,-0.00601106,
89303,2014,,
89303,2015,,
89303,2016,,
89303,2017,,
89363,2013,,
89363,2014,0.047530165,
89363,2015,0.348099679,
89363,2016,0.345597913,
89363,2017,,
89386,2013,,
89386,2014,,
89386,2015,,
89386,2016,1.126053227,
89386,2017,0.717427548,
89420,2013,0.576905593,
89420,2014,0.675098216,
89420,2015,,
89420,2016,,
89420,2017,,
89458,2013,,
89458,2014,,
89458,2015,-1.461819748,
89458,2016,-0.148998245,
89458,2017,-0.235873388,
89478,2013,-0.854493179,
89478,2014,,
89478,2015,,
89478,2016,,
89478,2017,,
89514,2013,-1.419204305,
89514,2014,1.838241551,
89514,2015,0.952547005,
89514,2016,0.295907459,
89514,2017,,
89561,2013,,
89561,2014,0.025345844,-0.082552139
89561,2015,0.121503223,
89561,2016,0.582521988,
89561,2017,,
89636,2013,0.872530305,
89636,2014,0.171019684,
89636,2015,0.771325029,
89636,2016,,
89636,2017,,
89684,2013,-0.835838613,-1.083353882
89684,2014,-2.155419367,-1.041065331
89684,2015,-1.961982485,-0.746634802
89684,2016,-1.488400936,
89684,2017,-0.734047443,
89688,2013,-0.097594993,
89688,2014,-0.249846609,
89688,2015,-0.207793607,
89688,2016,,
89688,2017,,
89694,2013,-3.45477268,
89694,2014,,
89694,2015,,
89694,2016,,
89694,2017,,
89699,2013,,
89699,2014,,
89699,2015,1.152894237,
89699,2016,0.351306802,
89699,2017,0.946786475,
89704,2013,,
89704,2014,,
89704,2015,-0.484063707,
89704,2016,-0.415115609,
89704,2017,1.040076877,
89755,2013,,
89755,2014,-1.511982925,
89755,2015,,
89755,2016,,
89755,2017,,
89875,2013,,
89875,2014,,
89875,2015,,
89875,2016,-0.527541821,
89875,2017,,
89915,2013,-0.178739046,
89915,2014,,
89915,2015,,
89915,2016,,
89915,2017,,
89936,2013,-1.250953027,
89936,2014,,
89936,2015,,
89936,2016,,
89936,2017,,
89975,2013,-0.307521279,
89975,2014,0.934200264,0.974805148
89975,2015,-0.108452173,0.974837357
89975,2016,0.374205238,0.809404144
89975,2017,1.244602473,
90005,2013,,
90005,2014,,
90005,2015,,
90005,2016,-0.416699963,
90005,2017,-0.112404965,
90022,2013,,
90022,2014,,
90022,2015,,
90022,2016,-0.948132811,
90022,2017,-0.55801034,
90398,2013,,
90398,2014,,
90398,2015,0.228212445,
90398,2016,-0.093382016,
90398,2017,0.101413548,
90407,2013,-0.208560504,
90407,2014,-0.16357723,
90407,2015,0.596876211,
90407,2016,0.424014655,
90407,2017,,
90468,2013,,
90468,2014,,
90468,2015,,
90468,2016,,
90468,2017,-0.7961922,
90498,2013,-0.877346792,
90498,2014,,
90498,2015,,
90498,2016,,
90498,2017,,
90577,2013,,
90577,2014,,
90577,2015,-1.380254076,-1.094563306
90577,2016,-2.29798369,-0.221000894
90577,2017,,
90578,2013,0.511146653,
90578,2014,0.253038311,
90578,2015,,
90578,2016,,
90578,2017,,
90838,2013,-0.022919507,
90838,2014,,
90838,2015,,
90838,2016,,
90838,2017,,
90879,2013,,
90879,2014,-0.427024538,
90879,2015,,
90879,2016,,
90879,2017,,
90906,2013,0.278440441,
90906,2014,0.494846642,
90906,2015,1.170297372,
90906,2016,0.294855649,
90906,2017,0.247331356,
90967,2013,0.859669492,0.405552473
90967,2014,2.035104945,-0.318409363
90967,2015,0.327243461,
90967,2016,0.61483669,
90967,2017,,
90977,2013,,
90977,2014,,
90977,2015,-0.278995957,
90977,2016,1.009853912,
90977,2017,-0.115424889,
91110,2013,0.664783607,
91110,2014,-0.125333432,-0.070131463
91110,2015,1.063468944,
91110,2016,0.276424025,
91110,2017,-0.045366778,
91219,2013,0.432292322,
91219,2014,0.288077372,
91219,2015,-0.023442196,
91219,2016,0.698968507,
91219,2017,,
91254,2013,,
91254,2014,,
91254,2015,,
91254,2016,-1.338688254,
91254,2017,,
91267,2013,-0.834869625,
91267,2014,-0.832426565,
91267,2015,1.295540146,
91267,2016,-0.253376629,
91267,2017,0.400903767,
91349,2013,,
91349,2014,,
91349,2015,-1.019863081,
91349,2016,0.696357869,
91349,2017,0.7346448,
91380,2013,0.011910978,
91380,2014,-0.068216393,
91380,2015,,
91380,2016,,
91380,2017,,
91455,2013,,
91455,2014,,
91455,2015,,
91455,2016,,
91455,2017,-1.015359728,
91457,2013,-0.78980132,
91457,2014,-0.378887712,-0.47002519
91457,2015,0.510539069,0.49720419
91457,2016,1.375484182,
91457,2017,1.123730084,
91480,2013,-1.620078878,
91480,2014,-0.830863263,
91480,2015,-1.788669173,
91480,2016,1.192536562,
91480,2017,,
91486,2013,,
91486,2014,-0.553077073,
91486,2015,-1.042085966,
91486,2016,,
91486,2017,,
91566,2013,-0.908204312,
91566,2014,,
91566,2015,,
91566,2016,,
91566,2017,,
91662,2013,,
91662,2014,-0.672499968,
91662,2015,0.316258667,
91662,2016,-0.671959862,
91662,2017,,
91866,2013,-0.570658017,
91866,2014,,
91866,2015,,
91866,2016,,
91866,2017,,
91877,2013,0.052719327,
91877,2014,-0.278335103,
91877,2015,-0.040193262,
91877,2016,,
91877,2017,,
91909,2013,,
91909,2014,,
91909,2015,,
91909,2016,-1.394538104,
91909,2017,0.422673982,
91989,2013,,
91989,2014,-1.04274286,
91989,2015,-0.50018802,
91989,2016,-1.049737332,
91989,2017,-0.606795705,
92011,2013,0.453031896,
92011,2014,-0.428009654,
92011,2015,-0.861499202,
92011,2016,0.69128927,
92011,2017,,
92028,2013,,
92028,2014,,
92028,2015,,
92028,2016,,
92028,2017,-0.748396822,
92037,2013,,
92037,2014,-0.95678328,-0.942463495
92037,2015,0.686270398,
92037,2016,-0.127277556,
92037,2017,0.203248387,
92041,2013,,
92041,2014,,
92041,2015,,
92041,2016,-1.177206118,
92041,2017,-1.106323885,
92052,2013,,
92052,2014,,
92052,2015,,
92052,2016,-0.966845411,
92052,2017,-1.327280811,
92083,2013,,
92083,2014,-3.410679769,
92083,2015,,
92083,2016,,
92083,2017,,
92202,2013,,
92202,2014,,
92202,2015,,
92202,2016,0.124227248,
92202,2017,0.363740068,
92264,2013,-0.087363638,
92264,2014,-1.651753671,
92264,2015,-1.544748014,
92264,2016,,
92264,2017,,
92279,2013,-0.855374989,
92279,2014,-0.232660162,
92279,2015,0.772929852,
92279,2016,1.130971941,
92279,2017,1.588865528,
92292,2013,,
92292,2014,-0.359303177,
92292,2015,-0.358667505,
92292,2016,-0.984719389,
92292,2017,-0.352346404,
92456,2013,-0.423849483,
92456,2014,,
92456,2015,,
92456,2016,,
92456,2017,,
92564,2013,0.751549072,0.112863079
92564,2014,0.621208222,-0.830963623
92564,2015,0.03470707,
92564,2016,0.411746429,-0.745669865
92564,2017,,
92613,2013,,
92613,2014,,
92613,2015,,
92613,2016,-0.921164532,-2.22214176
92613,2017,-0.394570322,
92633,2013,-1.80649575,
92633,2014,-0.792981946,-0.79031326
92633,2015,,
92633,2016,,
92633,2017,,
92636,2013,-0.542512076,
92636,2014,,
92636,2015,,
92636,2016,,
92636,2017,,
92663,2013,-0.273801296,-0.708359122
92663,2014,0.042190348,-0.111865574
92663,2015,0.051526072,-1.587070026
92663,2016,0.344273434,0.420372973
92663,2017,,
92672,2013,,
92672,2014,-0.672416133,-0.388460456
92672,2015,,
92672,2016,,
92672,2017,,
92747,2013,,
92747,2014,,
92747,2015,,
92747,2016,-0.269742529,
92747,2017,-0.245100067,
92840,2013,-0.55566445,
92840,2014,-1.468432894,
92840,2015,-1.353893025,
92840,2016,-0.134428129,
92840,2017,0.1863683,
92848,2013,,
92848,2014,,
92848,2015,,
92848,2016,0.368387026,
92848,2017,0.735887335,
92858,2013,-0.323088188,
92858,2014,-0.444746035,
92858,2015,-0.418222431,
92858,2016,0.510672707,
92858,2017,,
92888,2013,,
92888,2014,,
92888,2015,,
92888,2016,1.098344127,
92888,2017,0.414852531,
93053,2013,,
93053,2014,,
93053,2015,-0.326437961,
93053,2016,-1.465265484,
93053,2017,-0.797980232,
93055,2013,-0.280584667,
93055,2014,-0.404054646,
93055,2015,-0.747051218,
93055,2016,0.789435739,
93055,2017,-0.665964526,
93059,2013,0.789089287,
93059,2014,1.516161466,
93059,2015,1.151614208,
93059,2016,0.45291005,
93059,2017,1.05571608,
93124,2013,0.558428138,
93124,2014,0.35085351,
93124,2015,-0.920809928,
93124,2016,-0.138184012,
93124,2017,0.94384821,
93168,2013,0.272765358,
93168,2014,,
93168,2015,,
93168,2016,,
93168,2017,,
93196,2013,0.18443264,
93196,2014,0.267322909,
93196,2015,-0.070190085,
93196,2016,-0.270077651,
93196,2017,-0.100701924,
93271,2013,,
93271,2014,,
93271,2015,-0.507127201,
93271,2016,0.213893632,
93271,2017,,
93273,2013,-1.539239904,
93273,2014,-1.246465626,
93273,2015,-0.354229861,
93273,2016,,
93273,2017,,
93296,2013,0.986812838,0.110247364
93296,2014,1.271594141,
93296,2015,5.724108616,
93296,2016,1.45039194,
93296,2017,,
93357,2013,,
93357,2014,,
93357,2015,,
93357,2016,-0.043924456,-0.556218136
93357,2017,-2.104192341,
93412,2013,-0.6734692,
93412,2014,-0.512809607,0.328068239
93412,2015,-0.144698197,-0.772744008
93412,2016,-1.05035731,
93412,2017,-1.207462939,
93422,2013,-0.808779642,-1.103285519
93422,2014,-0.48328078,-0.296344896
93422,2015,-0.281251195,1.148724724
93422,2016,-0.537338866,-1.522271215
93422,2017,-1.173079535,
93442,2013,-0.251780294,
93442,2014,,
93442,2015,0.152668949,
93442,2016,0.939472628,
93442,2017,0.492640418,
93526,2013,,
93526,2014,,
93526,2015,,
93526,2016,,
93526,2017,-0.477600299,
93532,2013,-0.434431215,0.220919617
93532,2014,,-0.150653221
93532,2015,-0.411731067,0.926148007
93532,2016,-1.330450703,-1.44521203
93532,2017,-0.045072292,
93566,2013,0.735602672,0.482507987
93566,2014,0.759517024,0.390291607
93566,2015,2.406181926,-0.345690017
93566,2016,1.616019651,1.132899038
93566,2017,1.02412475,
93612,2013,,
93612,2014,,
93612,2015,-2.883265516,
93612,2016,,
93612,2017,,
93725,2013,0.466321584,
93725,2014,0.74246058,
93725,2015,2.723028191,
93725,2016,1.942946324,
93725,2017,1.393587836,
93869,2013,-1.055863886,-0.653676558
93869,2014,-0.813200631,
93869,2015,-0.676199425,
93869,2016,-0.813020987,-2.659985682
93869,2017,,
93944,2013,0.112672181,
93944,2014,1.115291604,
93944,2015,0.349733382,
93944,2016,0.420128106,
93944,2017,0.105414697,
94010,2013,,
94010,2014,-0.213206463,
94010,2015,,
94010,2016,,
94010,2017,,
94158,2013,-1.517003784,
94158,2014,-0.467223884,
94158,2015,-0.371358899,
94158,2016,-0.992999443,
94158,2017,-0.460616985,
94159,2013,-0.483758714,
94159,2014,-0.419530122,
94159,2015,1.278377713,
94159,2016,0.167747087,
94159,2017,0.572430871,
94160,2013,,
94160,2014,,
94160,2015,,
94160,2016,0.147284846,
94160,2017,-0.080551357,
94220,2013,-2.184499363,
94220,2014,-1.735267503,
94220,2015,-1.897914409,
94220,2016,-1.726059405,
94220,2017,-1.566020744,
94266,2013,0.875436964,
94266,2014,1.068778985,
94266,2015,,
94266,2016,,
94266,2017,,
94315,2013,-0.449817638,
94315,2014,-0.062393758,
94315,2015,0.649971323,
94315,2016,0.734264074,
94315,2017,0.531211223,
94350,2013,-0.192060131,
94350,2014,0.588489258,
94350,2015,0.437111378,
94350,2016,,
94350,2017,1.491407926,
94377,2013,,
94377,2014,,
94377,2015,,
94377,2016,0.106275478,
94377,2017,-0.774993659,
94473,2013,0.242665934,
94473,2014,,
94473,2015,,
94473,2016,,
94473,2017,,
94563,2013,0.885637287,0.073938685
94563,2014,,
94563,2015,,
94563,2016,,
94563,2017,,
94575,2013,-0.389538171,
94575,2014,0.237879206,
94575,2015,0.225369893,
94575,2016,-0.13051575,
94575,2017,-1.033625126,
94594,2013,0.852138392,
94594,2014,1.184204407,
94594,2015,1.08857471,
94594,2016,0.71505907,
94594,2017,1.134068926,
94616,2013,0.473450738,-0.477568192
94616,2014,,
94616,2015,,
94616,2016,,
94616,2017,,
94773,2013,,
94773,2014,,
94773,2015,,1.272118602
94773,2016,,
94773,2017,,
94801,2013,-1.142054968,
94801,2014,,
94801,2015,,
94801,2016,,
94801,2017,,
94854,2013,0.693245935,
94854,2014,0.92796462,
94854,2015,0.597087524,0.208539807
94854,2016,0.970505356,0.979794897
94854,2017,0.451249427,
94858,2013,-0.972726478,0.506943214
94858,2014,-1.237915485,-0.559324987
94858,2015,-0.316856409,
94858,2016,-0.08972545,
94858,2017,,
94881,2013,-0.97387655,
94881,2014,,
94881,2015,,
94881,2016,,
94881,2017,,
94882,2013,,
94882,2014,,
94882,2015,,
94882,2016,-0.513554696,
